LITH_ID,WELL_INFO_ID,LOCAL_ID1,LOCAL_ID2,LOCAL_ID3,X_CATEALEALBERS_m,Y_CATEALEALBERS_m,GROUND_SURFACE_ELEVATION_m,LITH_TOP_DEPTH_m,LITH_BOT_DEPTH_m,LITH_DESCRIPTION,Texture_Qualifier,Secondary_Texture_Modifier,Primary_Texture_Modifier,Texture,Color_Qualifier,Primary_Color,Secondary_Color,Classification,DATA_SOURCE
343915,17935,| 406080,,,-196483.7133,394525.3597,879.738144,13.41,16.46,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
343916,17935,| 406080,,,-196483.7133,394525.3597,879.738144,16.46,32.31,"volcanic rock, cinder",volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
343917,17935,| 406080,,,-196483.7133,394525.3597,879.738144,32.31,57.91,"volcanic rock, basalt",volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
343918,17935,| 406080,,,-196483.7133,394525.3597,879.738144,57.91,62.48,"volcanic rock, cinder, sand",volcanic,,sandy,rock,,,,n/a,AECOM (Local Agencies)
343919,17935,| 406080,,,-196483.7133,394525.3597,879.738144,62.48,68.58,"volcanic rock, ash",volcanic,,ashy,rock,,,,n/a,AECOM (Local Agencies)
343920,17936,| E0265084,,,-197903.9176,410448.05,831.290184,0,2.13,clay,,,,clay,,,,fine,AECOM (Local Agencies)
343921,17936,| E0265084,,,-197903.9176,410448.05,831.290184,2.13,13.72,"clay, sand, gravel",,gravelly,sandy,clay,,,,fine,AECOM (Local Agencies)
343922,17936,| E0265084,,,-197903.9176,410448.05,831.290184,13.72,17.98,fractured rock,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
343923,17936,| E0265084,,,-197903.9176,410448.05,831.290184,17.98,20.12,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
343924,17936,| E0265084,,,-197903.9176,410448.05,831.290184,20.12,32,cinder rock,,,,rock,,,,n/a,AECOM (Local Agencies)
343925,17936,| E0265084,,,-197903.9176,410448.05,831.290184,32,52.43,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
343926,17936,| E0265084,,,-197903.9176,410448.05,831.290184,52.43,57.3,clay,,,,clay,,,,fine,AECOM (Local Agencies)
343927,17936,| E0265084,,,-197903.9176,410448.05,831.290184,57.3,104.24,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
343928,17936,| E0265084,,,-197903.9176,410448.05,831.290184,104.24,112.17,sandstone,,,,sandstone,,,,coarse,AECOM (Local Agencies)
343929,17936,| E0265084,,,-197903.9176,410448.05,831.290184,112.17,123.14,fractured rock,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
343930,17937,| 202028,,,-203984.623,374168.397,1369.271328,0.3,15.24,"clay, boulders",,,bouldery,clay,,,,fine,AECOM (Local Agencies)
343931,17937,| 202028,,,-203984.623,374168.397,1369.271328,15.24,21.34,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
343932,17937,| 202028,,,-203984.623,374168.397,1369.271328,21.34,24.99,rock,,,,rock,,,,n/a,AECOM (Local Agencies)
343933,17938,| 61618,,,-239995.1347,381390.4011,887.236224,0,0.9144,sand with granite,,,rocky,sand,,,,coarse,AECOM (Local Agencies)
343934,17938,| 61618,,,-239995.1347,381390.4011,887.236224,0.9144,6.096,sand ,,,,sand,,,,coarse,AECOM (Local Agencies)
343935,17938,| 61618,,,-239995.1347,381390.4011,887.236224,6.096,7.0104,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
343936,17938,| 61618,,,-239995.1347,381390.4011,887.236224,7.0104,12.192,loam ,,,,loam,,,,fine,AECOM (Local Agencies)
343937,17938,| 61618,,,-239995.1347,381390.4011,887.236224,12.192,15.24,gravel with sand,,,sandy,gravel,,,,coarse,AECOM (Local Agencies)
343938,17938,| 61618,,,-239995.1347,381390.4011,887.236224,15.24,16.1544,bedrock ,,,,rock,,,,n/a,AECOM (Local Agencies)
343939,17939,| E0135865,,,-199598.5651,380768.0297,1056.77208,0.3,1.83,"sand, gravel, boulder",,bouldery,gravelly,sand,,,,coarse,AECOM (Local Agencies)
343940,17939,| E0135865,,,-199598.5651,380768.0297,1056.77208,1.83,4.57,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
343941,17939,| E0135865,,,-199598.5651,380768.0297,1056.77208,4.57,8.53,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
343942,17940,| 217033,,,-208507.6927,407645.0326,763.908048,0,0.91,soil,,,,unknown,,,,unknown,AECOM (Local Agencies)
343943,17940,| 217033,,,-208507.6927,407645.0326,763.908048,0.91,5.49,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
343944,17940,| 217033,,,-208507.6927,407645.0326,763.908048,5.49,7.32,sand & rocks,,,rocky,sand,,,,coarse,AECOM (Local Agencies)
343945,17940,| 217033,,,-208507.6927,407645.0326,763.908048,7.32,25.91,clay,,,,clay,,,,fine,AECOM (Local Agencies)
343946,17940,| 217033,,,-208507.6927,407645.0326,763.908048,25.91,27.43,clay & rocks,,,rocky,clay,,,,fine,AECOM (Local Agencies)
343947,17940,| 217033,,,-208507.6927,407645.0326,763.908048,27.43,89.61,lava,lava,,,lava,,,,n/a,AECOM (Local Agencies)
343948,17940,| 217033,,,-208507.6927,407645.0326,763.908048,89.61,91.44,lava & sand,lava,,sandy,lava,,,,n/a,AECOM (Local Agencies)
343949,17941,| 952172,,,-204872.919,418381.6107,813.386232,15.24,27.43,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
343950,17941,| 952172,,,-204872.919,418381.6107,813.386232,27.43,28.04,fractured shale,fractured,,,shale,,,,n/a,AECOM (Local Agencies)
343951,17941,| 952172,,,-204872.919,418381.6107,813.386232,28.04,30.48,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
343952,17942,| 127539,,,-213500.0919,412402.2486,784.003512,0.3,5.79,clay,,,,clay,,,,fine,AECOM (Local Agencies)
343953,17942,| 127539,,,-213500.0919,412402.2486,784.003512,5.79,51.21,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
343954,17942,| 127539,,,-213500.0919,412402.2486,784.003512,51.21,60.96,sandstone,,,,sandstone,,,,coarse,AECOM (Local Agencies)
343955,17943,| 901708,,,-218870.1799,416042.1964,811.450752,0,1.22,clay,,,,clay,,,,fine,AECOM (Local Agencies)
343956,17943,| 901708,,,-218870.1799,416042.1964,811.450752,1.22,7.92,shale,,,,shale,,,,n/a,AECOM (Local Agencies)
343957,17944,| 751726,,,-197588.8787,387746.1228,981.456,0,6.1,"sand, gravel, boulder",,bouldery,gravelly,sand,,,,coarse,AECOM (Local Agencies)
343958,17944,| 751726,,,-197588.8787,387746.1228,981.456,6.1,86.56,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
343959,17944,| 751726,,,-197588.8787,387746.1228,981.456,86.56,89.61,cinder,,,,rock,,,,n/a,AECOM (Local Agencies)
343960,17944,| 751726,,,-197588.8787,387746.1228,981.456,89.61,110.95,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
343961,17945,,,,-159930.6708,441803.7586,1299.389832,217.6272,221.8944,gray lava & brown clay,lava,,clayey,lava,,gray,brown,n/a,AECOM (Local Agencies)
343962,17945,,,,-159930.6708,441803.7586,1299.389832,221.8944,224.6376,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
343963,17945,,,,-159930.6708,441803.7586,1299.389832,224.6376,228.6,yellow sandstone,,,,sandstone,,yellow,,coarse,AECOM (Local Agencies)
343964,17945,,,,-159930.6708,441803.7586,1299.389832,228.6,231.3432,red lava,lava,,,lava,,red,,n/a,AECOM (Local Agencies)
343965,17945,,,,-159930.6708,441803.7586,1299.389832,231.3432,235.0008,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
343966,17945,,,,-159930.6708,441803.7586,1299.389832,235.0008,241.4016,gray lava and clay,lava,,clayey,lava,,gray,,n/a,AECOM (Local Agencies)
343967,17945,,,,-159930.6708,441803.7586,1299.389832,241.4016,242.316,gray basalt,,,,rock,,gray,,n/a,AECOM (Local Agencies)
343968,17945,,,,-159930.6708,441803.7586,1299.389832,242.316,272.796,gray & red lava & red clay,lava,,clayey,lava,,gray,red,n/a,AECOM (Local Agencies)
343969,17945,,,,-159930.6708,441803.7586,1299.389832,272.796,269.748,red lava & clay,lava,,clayey,lava,,red,,n/a,AECOM (Local Agencies)
343970,17945,,,,-159930.6708,441803.7586,1299.389832,302.0568,304.8,yellow clay,,,,clay,,yellow,,fine,AECOM (Local Agencies)
343971,17946,,,,-170028.9883,420361.1279,1299.767784,0,0.9144,top soil,,,,top soil,,,,n/a,AECOM (Local Agencies)
343972,17946,,,,-170028.9883,420361.1279,1299.767784,0.9144,2.7432,sand and clay,,,clayey,sand,,,,coarse,AECOM (Local Agencies)
343973,17946,,,,-170028.9883,420361.1279,1299.767784,2.7432,7.62,brown sand,,,,sand,,brown,,coarse,AECOM (Local Agencies)
343974,17946,,,,-170028.9883,420361.1279,1299.767784,7.62,12.192,"sand, gravel, and clay",,clayey,gravelly,sand,,,,coarse,AECOM (Local Agencies)
343975,17946,,,,-170028.9883,420361.1279,1299.767784,12.192,15.24,brown sand,,,,sand,,brown,,coarse,AECOM (Local Agencies)
343976,17946,,,,-170028.9883,420361.1279,1299.767784,15.24,25.908,gray lava,lava,,,lava,,gray,,n/a,AECOM (Local Agencies)
343977,17947,| 185255,,,-201221.2522,377720.1931,1168.639776,0.91,27.13,"clay, rocks",,,rocky,clay,,,,fine,AECOM (Local Agencies)
343978,17947,| 185255,,,-201221.2522,377720.1931,1168.639776,27.13,57.3,boulders,,,,boulders,,,,coarse,AECOM (Local Agencies)
343979,17947,| 185255,,,-201221.2522,377720.1931,1168.639776,57.3,66.45,"cinders, boulders",,,bouldery,rock,,,,n/a,AECOM (Local Agencies)
343980,17947,| 185255,,,-201221.2522,377720.1931,1168.639776,66.45,66.75,boulders,,,,boulders,,,,coarse,AECOM (Local Agencies)
343981,17948,| 64559,,,-244419.2347,394546.7902,875.224056,0,4.572,sand with boulders,,,bouldery,sand,,,,coarse,AECOM (Local Agencies)
343982,17948,| 64559,,,-244419.2347,394546.7902,875.224056,4.572,7.3152,clay with gravely,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
343983,17948,| 64559,,,-244419.2347,394546.7902,875.224056,7.3152,9.144,sand with boulders,,,bouldery,sand,,,,coarse,AECOM (Local Agencies)
343984,17948,| 64559,,,-244419.2347,394546.7902,875.224056,9.144,18.288,clay with gravely,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
343985,17948,| 64559,,,-244419.2347,394546.7902,875.224056,18.288,21.336,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
343986,17948,| 64559,,,-244419.2347,394546.7902,875.224056,21.336,26.8224,clay with gravely,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
343987,17948,| 64559,,,-244419.2347,394546.7902,875.224056,26.8224,31.0896,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
343988,17948,| 64559,,,-244419.2347,394546.7902,875.224056,31.0896,33.528,clay with sandy,,,sandy,clay,,,,fine,AECOM (Local Agencies)
343989,17948,| 64559,,,-244419.2347,394546.7902,875.224056,33.528,36.576,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
343990,17949,| 48108,,,-211870.1738,393897.9288,841.043784,0,8.53,clay & gravel,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
343991,17949,| 48108,,,-211870.1738,393897.9288,841.043784,8.53,30.48,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
343992,17949,| 48108,,,-211870.1738,393897.9288,841.043784,30.48,62.48,lava boulders,lava,,bouldery,lava,,,,n/a,AECOM (Local Agencies)
343993,17949,| 48108,,,-211870.1738,393897.9288,841.043784,62.48,66.75,clay & rocks,,,rocky,clay,,,,fine,AECOM (Local Agencies)
343994,17949,| 48108,,,-211870.1738,393897.9288,841.043784,66.75,81.69,granite boulders,,,bouldery,rock,,,,n/a,AECOM (Local Agencies)
343995,17949,| 48108,,,-211870.1738,393897.9288,841.043784,81.69,91.44,clay & rocks,,,rocky,clay,,,,fine,AECOM (Local Agencies)
343996,17949,| 48108,,,-211870.1738,393897.9288,841.043784,91.44,102.41,lava,lava,,,lava,,,,n/a,AECOM (Local Agencies)
343997,17949,| 48108,,,-211870.1738,393897.9288,841.043784,102.41,106.98,Qvs - Volcanic rocks of Shasta Valley?,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
343998,17949,| 48108,,,-211870.1738,393897.9288,841.043784,106.98,109.73,rocks & sand,,,sandy,rock,,,,n/a,AECOM (Local Agencies)
343999,17949,| 48108,,,-211870.1738,393897.9288,841.043784,109.73,117.35,granite boulders,,,bouldery,rock,,,,n/a,AECOM (Local Agencies)
344000,17949,| 48108,,,-211870.1738,393897.9288,841.043784,117.35,134.11,yellow clay,,,,clay,,yellow,,fine,AECOM (Local Agencies)
344001,17949,| 48108,,,-211870.1738,393897.9288,841.043784,134.11,137.16,Qvs - Volcanic rocks of Shasta Valley?,volcanic,,,rock,,,,n/a,AECOM (Local Agencies)
344002,17950,,,,-159167.962,438761.787,1293.245064,0,0.3048,top soil,,,,top soil,,,,n/a,AECOM (Local Agencies)
344003,17950,,,,-159167.962,438761.787,1293.245064,0.3048,2.4384,yellow sandy clay,,,sandy,clay,,yellow,,fine,AECOM (Local Agencies)
344004,17950,,,,-159167.962,438761.787,1293.245064,2.4384,3.6576,gray clay and fine black sand,fine,,sandy,clay,,gray,black,fine,AECOM (Local Agencies)
344005,17950,,,,-159167.962,438761.787,1293.245064,3.6576,8.2296,brown clay,,,,clay,,brown,,fine,AECOM (Local Agencies)
344006,17950,,,,-159167.962,438761.787,1293.245064,8.2296,24.384,fine black sand and gray clay,fine,,clayey,sand,,black,gray,coarse,AECOM (Local Agencies)
344007,17950,,,,-159167.962,438761.787,1293.245064,24.384,61.5696,"sand, sea shells, pumice, and small layers of clay",small,clayey,rocky,sand,,,,coarse,AECOM (Local Agencies)
344008,17951,| 705525,,,-194682.3595,397533.6794,921.68472,0,1.83,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
344009,17951,| 705525,,,-194682.3595,397533.6794,921.68472,1.83,6.1,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
344010,17951,| 705525,,,-194682.3595,397533.6794,921.68472,6.1,9.14,fractured basalt,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
344011,17951,| 705525,,,-194682.3595,397533.6794,921.68472,9.14,12.19,consolidated basalt,consolidated,,,rock,,,,n/a,AECOM (Local Agencies)
344012,17951,| 705525,,,-194682.3595,397533.6794,921.68472,12.19,18.29,cobble,,,,cobbles,,,,coarse,AECOM (Local Agencies)
344013,17951,| 705525,,,-194682.3595,397533.6794,921.68472,18.29,27.43,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
344014,17951,| 705525,,,-194682.3595,397533.6794,921.68472,27.43,30.48,cobble,,,,cobbles,,,,coarse,AECOM (Local Agencies)
344015,17951,| 705525,,,-194682.3595,397533.6794,921.68472,30.48,36.58,consolidated basalt,consolidated,,,rock,,,,n/a,AECOM (Local Agencies)
344016,17951,| 705525,,,-194682.3595,397533.6794,921.68472,36.58,39.01,fractured basalt,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
344017,17951,| 705525,,,-194682.3595,397533.6794,921.68472,39.01,45.11,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
344018,17951,| 705525,,,-194682.3595,397533.6794,921.68472,45.11,47.24,fractured basalt,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
344019,17951,| 705525,,,-194682.3595,397533.6794,921.68472,47.24,54.86,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
344020,17951,| 705525,,,-194682.3595,397533.6794,921.68472,54.86,117.35,fractured basalt,fractured,,,rock,,,,n/a,AECOM (Local Agencies)
344021,17952,| 62974,,,-241411.9632,386273.0673,877.500912,0,0.6096,top soil ,,,,top soil,,,,n/a,AECOM (Local Agencies)
344022,17952,| 62974,,,-241411.9632,386273.0673,877.500912,0.6096,4.2672,clay with gravel,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
344023,17952,| 62974,,,-241411.9632,386273.0673,877.500912,4.2672,4.572,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
344024,17952,| 62974,,,-241411.9632,386273.0673,877.500912,4.572,7.62,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
344025,17952,| 62974,,,-241411.9632,386273.0673,877.500912,7.62,9.144,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
344026,17953,| 49092,,,-216078.2316,412717.9691,810.978312,22.86,60.96,serpentinite,,,,rock,,,,n/a,AECOM (Local Agencies)
344027,17954,| 60374,,,-243082.6544,384649.266,942.48732,0,1.2192,top soil ,,,,top soil,,,,n/a,AECOM (Local Agencies)
344028,17954,| 60374,,,-243082.6544,384649.266,942.48732,1.2192,12.192,rock with clay,,,clayey,rock,,,,n/a,AECOM (Local Agencies)
344029,17954,| 60374,,,-243082.6544,384649.266,942.48732,12.192,18.288,serpentine ,,,,rock,,,,n/a,AECOM (Local Agencies)
344030,17954,| 60374,,,-243082.6544,384649.266,942.48732,18.288,21.336,serpentine ,,,,rock,,,,n/a,AECOM (Local Agencies)
344031,17955,| 65840,,,-239625.5024,381798.4209,878.095272,0,3.6576,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
344032,17955,| 65840,,,-239625.5024,381798.4209,878.095272,3.6576,5.4864,clay with gravely,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
344033,17955,| 65840,,,-239625.5024,381798.4209,878.095272,5.4864,10.3632,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
344034,17955,| 65840,,,-239625.5024,381798.4209,878.095272,10.3632,13.4112,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
344035,17955,| 65840,,,-239625.5024,381798.4209,878.095272,13.4112,16.764,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
344036,17955,| 65840,,,-239625.5024,381798.4209,878.095272,16.764,18.288,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
344037,17955,| 65840,,,-239625.5024,381798.4209,878.095272,18.288,23.4696,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
344038,17955,| 65840,,,-239625.5024,381798.4209,878.095272,23.4696,29.2608,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
344039,17955,| 65840,,,-239625.5024,381798.4209,878.095272,29.2608,29.8704,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
344040,17955,| 65840,,,-239625.5024,381798.4209,878.095272,29.8704,31.6992,rock ,,,,rock,,,,n/a,AECOM (Local Agencies)
344041,17956,| 750750,,,-199113.3092,383686.6355,1028.611608,0,9.14,"clay, gravel",,,gravelly,clay,,,,fine,AECOM (Local Agencies)
344042,17956,| 750750,,,-199113.3092,383686.6355,1028.611608,9.14,10.67,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
344043,17956,| 750750,,,-199113.3092,383686.6355,1028.611608,10.67,12.19,sand,,,,sand,,,,coarse,AECOM (Local Agencies)
344044,17956,| 750750,,,-199113.3092,383686.6355,1028.611608,12.19,24.38,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
344045,17957,| 61393,,,-239523.2945,396049.0264,833.637144,0,3.048,top soil with clay,,,clayey,top soil,,,,n/a,AECOM (Local Agencies)
344046,17957,| 61393,,,-239523.2945,396049.0264,833.637144,3.048,4.572,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
344047,17957,| 61393,,,-239523.2945,396049.0264,833.637144,4.572,5.4864,sand ,,,,sand,,,,coarse,AECOM (Local Agencies)
344048,17957,| 61393,,,-239523.2945,396049.0264,833.637144,5.4864,9.144,gravel with sand,,,sandy,gravel,,,,coarse,AECOM (Local Agencies)
344049,17957,| 61393,,,-239523.2945,396049.0264,833.637144,9.144,10.0584,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
344050,17957,| 61393,,,-239523.2945,396049.0264,833.637144,10.0584,12.4968,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
344051,17957,| 61393,,,-239523.2945,396049.0264,833.637144,12.4968,13.1064,gravel with sand,,,sandy,gravel,,,,coarse,AECOM (Local Agencies)
344052,17957,| 61393,,,-239523.2945,396049.0264,833.637144,13.1064,13.716,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
344053,17957,| 61393,,,-239523.2945,396049.0264,833.637144,13.716,15.5448,clay ,,,,clay,,,,fine,AECOM (Local Agencies)
344054,17957,| 61393,,,-239523.2945,396049.0264,833.637144,15.5448,16.764,clay with gravel,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
344055,17957,| 61393,,,-239523.2945,396049.0264,833.637144,16.764,17.3736,gravel ,,,,gravel,,,,coarse,AECOM (Local Agencies)
344056,17957,| 61393,,,-239523.2945,396049.0264,833.637144,17.3736,20.7264,gravel with sand,,,sandy,gravel,,,,coarse,AECOM (Local Agencies)
344057,17957,| 61393,,,-239523.2945,396049.0264,833.637144,20.7264,24.384,gravel with clay,,,clayey,gravel,,,,coarse,AECOM (Local Agencies)
344058,17957,| 61393,,,-239523.2945,396049.0264,833.637144,24.384,24.6888,gravel with cement,,,,gravel,,,,coarse,AECOM (Local Agencies)
344059,17958,| 798058,,,-198619.1986,379396.3135,1132.173504,0,18.29,"sand, boulders",,,bouldery,sand,,,,coarse,AECOM (Local Agencies)
344060,17958,| 798058,,,-198619.1986,379396.3135,1132.173504,18.29,23.77,"sand, gravel, boulders",,bouldery,gravelly,sand,,,,coarse,AECOM (Local Agencies)
344061,17958,| 798058,,,-198619.1986,379396.3135,1132.173504,23.77,28.96,andesite,,,,rock,,,,n/a,AECOM (Local Agencies)
344062,17959,| 264196,,,-217377.4643,408201.3909,874.492536,0,1.52,clay,,,,clay,,,,fine,AECOM (Local Agencies)
344063,17959,| 264196,,,-217377.4643,408201.3909,874.492536,1.52,59.44,"clay, gravel",,,gravelly,clay,,,,fine,AECOM (Local Agencies)
344064,17959,| 264196,,,-217377.4643,408201.3909,874.492536,59.44,60.05,"sand, gravel",,,gravelly,sand,,,,coarse,AECOM (Local Agencies)
344065,17959,| 264196,,,-217377.4643,408201.3909,874.492536,60.05,64.01,clay,,,,clay,,,,fine,AECOM (Local Agencies)
344066,17959,| 264196,,,-217377.4643,408201.3909,874.492536,64.01,68.58,"clay, gravel",,,gravelly,clay,,,,fine,AECOM (Local Agencies)
344067,17960,| 123536,,,-216333.0901,421194.7742,733.031808,4.57,68.58,schist,,,,rock,,,,n/a,AECOM (Local Agencies)
344068,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,0,3.05,clay,,,,clay,,,,fine,AECOM (Local Agencies)
344069,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,3.05,4.57,gravel,,,,gravel,,,,coarse,AECOM (Local Agencies)
344070,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,4.57,32,clay & gravel,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
344071,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,32,39.62,clay & rocks,,,rocky,clay,,,,fine,AECOM (Local Agencies)
344072,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,39.62,41.15,clay,,,,clay,,,,fine,AECOM (Local Agencies)
344073,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,41.15,41.76,basalt,,,,rock,,,,n/a,AECOM (Local Agencies)
344074,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,41.76,44.2,clay,,,,clay,,,,fine,AECOM (Local Agencies)
344075,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,44.2,57.91,clay & rocks,,,rocky,clay,,,,fine,AECOM (Local Agencies)
344076,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,57.91,74.68,clay & gravel,,,gravelly,clay,,,,fine,AECOM (Local Agencies)
344077,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,74.68,80.77,clay,,,,clay,,,,fine,AECOM (Local Agencies)
344078,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,80.77,86.87,clay & sand,,,sandy,clay,,,,fine,AECOM (Local Agencies)
344079,17961,| E0145358,,,-208772.8723,401035.9672,787.7556,86.87,94.49,clay,,,,clay,,,,fine,AECOM (Local Agencies)
