Well,Row,Column,X,Y,Z,Layer1
15061,160,131,513070.8837,4599330.368,808.776,4.50855
15062,160,131,513070.8837,4599330.368,803.494,3.56897
15063,160,131,513070.8837,4599330.368,797.485,3.56784
15064,160,131,513070.8837,4599330.368,790.647,3.57934
15065,160,131,513070.8837,4599330.368,782.866,5.78598
15066,160,131,513070.8837,4599330.368,774.012,6.64092
15067,161,132,513105.2844,4599329.776,831.600,3.22764
15068,161,132,513105.2844,4599329.776,829.462,3.23672
15069,161,132,513105.2844,4599329.776,827.029,3.27185
15070,161,132,513105.2844,4599329.776,824.260,4.55409
15071,161,132,513105.2844,4599329.776,821.111,4.55913
15072,161,132,513105.2844,4599329.776,817.526,4.56331
15073,161,132,513105.2844,4599329.776,813.447,4.56414
15074,161,132,513105.2844,4599329.776,808.806,4.56164
15075,161,132,513105.2844,4599329.776,803.524,3.10504
15076,161,132,513105.2844,4599329.776,797.514,3.09739
15077,161,132,513105.2844,4599329.776,790.677,4.79165
15078,161,132,513105.2844,4599329.776,782.896,6.10256
15079,161,132,513139.5027,4599329.521,831.600,3.22486
15080,161,132,513139.5027,4599329.521,829.462,3.22883
15081,161,132,513139.5027,4599329.521,827.029,3.23750
15082,161,132,513139.5027,4599329.521,824.260,4.51470
15083,161,132,513139.5027,4599329.521,821.111,4.51820
15084,161,132,513139.5027,4599329.521,817.526,4.52103
15085,161,132,513139.5027,4599329.521,813.447,4.52157
15086,161,132,513139.5027,4599329.521,808.806,4.51994
15087,161,132,513139.5027,4599329.521,803.524,2.99723
15088,161,132,513139.5027,4599329.521,797.514,3.00022
15089,161,132,513139.5027,4599329.521,790.677,5.02125
15090,161,132,513139.5027,4599329.521,782.896,6.17462
15091,161,132,513173.0638,4599329.809,831.600,3.24103
15092,161,132,513173.0638,4599329.809,829.462,3.24415
15093,161,132,513173.0638,4599329.809,827.029,3.24921
15094,161,132,513173.0638,4599329.809,824.260,4.50623
15095,161,132,513173.0638,4599329.809,821.111,4.51097
15096,161,132,513173.0638,4599329.809,817.526,4.51514
15097,161,132,513173.0638,4599329.809,813.447,4.51699
15098,161,132,513173.0638,4599329.809,808.806,4.51590
15099,161,132,513173.0638,4599329.809,803.524,2.90197
15100,161,132,513173.0638,4599329.809,797.514,2.90252
15101,161,132,513173.0638,4599329.809,790.677,5.02322
15102,161,132,513173.0638,4599329.809,782.896,6.18126
15103,160,133,513205.7837,4599330.540,831.650,3.25308
15104,160,133,513205.7837,4599330.540,829.512,3.25771
15105,160,133,513205.7837,4599330.540,827.079,3.26652
15106,160,133,513205.7837,4599330.540,824.310,4.48942
15107,160,133,513205.7837,4599330.540,821.160,4.50513
15108,160,133,513205.7837,4599330.540,817.576,4.51251
15109,160,133,513205.7837,4599330.540,813.497,4.51699
15110,160,133,513205.7837,4599330.540,808.856,4.51754
15111,160,133,513205.7837,4599330.540,803.574,2.82435
15112,160,133,513205.7837,4599330.540,797.564,2.80457
15113,160,133,513205.7837,4599330.540,790.726,4.74754
15114,160,133,513205.7837,4599330.540,782.946,6.11722
15115,160,133,513237.9365,4599331.440,831.650,3.40253
15116,160,133,513237.9365,4599331.440,829.512,3.40286
15117,160,133,513237.9365,4599331.440,827.079,3.40486
15118,160,133,513237.9365,4599331.440,824.310,4.21479
15119,160,133,513237.9365,4599331.440,821.160,4.23787
15120,160,133,513237.9365,4599331.440,817.576,4.24621
15121,160,133,513237.9365,4599331.440,813.497,4.25178
15122,160,133,513237.9365,4599331.440,808.856,4.25320
15123,160,133,513237.9365,4599331.440,803.574,2.79606
15124,160,133,513237.9365,4599331.440,797.564,2.78994
15125,160,133,513237.9365,4599331.440,790.726,4.74580
15126,160,133,513237.9365,4599331.440,782.946,6.09695
15127,160,133,513269.8895,4599332.240,831.650,3.44426
15128,160,133,513269.8895,4599332.240,829.512,3.44298
15129,160,133,513269.8895,4599332.240,827.079,3.44330
15130,160,133,513269.8895,4599332.240,824.310,4.06354
15131,160,133,513269.8895,4599332.240,821.160,4.07039
15132,160,133,513269.8895,4599332.240,817.576,4.07618
15133,160,133,513269.8895,4599332.240,813.497,4.08058
15134,160,133,513269.8895,4599332.240,808.856,4.08244
15135,160,133,513269.8895,4599332.240,803.574,2.79178
15136,160,133,513269.8895,4599332.240,797.564,2.79239
15137,160,133,513269.8895,4599332.240,790.726,4.73883
15138,160,133,513269.8895,4599332.240,782.946,6.07420
15139,160,134,513302.3668,4599332.744,831.540,3.23041
15140,160,134,513302.3668,4599332.744,829.402,3.23278
15141,160,134,513302.3668,4599332.744,826.969,3.23632
15142,160,134,513302.3668,4599332.744,824.200,4.11627
15143,160,134,513302.3668,4599332.744,821.050,4.12131
15144,160,134,513302.3668,4599332.744,817.466,4.12600
15145,160,134,513302.3668,4599332.744,813.387,4.12826
15146,160,134,513302.3668,4599332.744,808.745,4.12746
15147,160,134,513302.3668,4599332.744,803.464,2.81061
15148,160,134,513302.3668,4599332.744,797.454,2.80578
15149,160,134,513302.3668,4599332.744,790.616,4.67842
15150,160,134,513302.3668,4599332.744,782.835,6.03237
15151,160,134,513335.7917,4599332.903,831.540,3.03399
15152,160,134,513335.7917,4599332.903,829.402,3.03879
15153,160,134,513335.7917,4599332.903,826.969,3.05683
15154,160,134,513335.7917,4599332.903,824.200,4.12131
15155,160,134,513335.7917,4599332.903,821.050,4.12665
15156,160,134,513335.7917,4599332.903,817.466,4.13148
15157,160,134,513335.7917,4599332.903,813.387,4.13373
15158,160,134,513335.7917,4599332.903,808.745,4.13276
15159,160,134,513335.7917,4599332.903,803.464,2.96939
15160,160,134,513335.7917,4599332.903,797.454,2.96321
15161,160,134,513335.7917,4599332.903,790.616,4.06079
15162,160,134,513335.7917,4599332.903,782.835,5.47772
15163,160,134,513369.7203,4599332.921,831.540,3.02237
15164,160,134,513369.7203,4599332.921,829.402,3.02140
15165,160,134,513369.7203,4599332.921,826.969,3.02140
15166,160,134,513369.7203,4599332.921,824.200,3.95527
15167,160,134,513369.7203,4599332.921,821.050,3.95929
15168,160,134,513369.7203,4599332.921,817.466,3.96329
15169,160,134,513369.7203,4599332.921,813.387,3.96537
15170,160,134,513369.7203,4599332.921,808.745,3.96481
15171,160,134,513369.7203,4599332.921,803.464,3.24259
15172,160,134,513369.7203,4599332.921,797.454,3.24103
15173,160,134,513369.7203,4599332.921,790.616,3.42035
15174,160,134,513369.7203,4599332.921,782.835,5.16078
15175,160,134,513369.7203,4599332.921,773.981,5.95272
15176,160,135,513402.8791,4599333.102,832.200,3.37963
15177,160,135,513402.8791,4599333.102,830.062,3.38371
15178,160,135,513402.8791,4599333.102,827.629,3.39484
15179,160,135,513402.8791,4599333.102,824.861,3.41740
15180,160,135,513402.8791,4599333.102,821.711,3.45062
15181,160,135,513402.8791,4599333.102,818.126,3.48462
15182,160,135,513402.8791,4599333.102,814.047,3.50586
15183,160,135,513402.8791,4599333.102,809.406,3.51035
15184,160,135,513402.8791,4599333.102,804.124,3.49742
15185,160,135,513402.8791,4599333.102,798.115,3.47414
15186,160,135,513402.8791,4599333.102,791.277,3.44935
15187,160,135,513402.8791,4599333.102,783.495,4.77238
15188,160,135,513402.8791,4599333.102,774.642,5.75162
15189,160,135,513434.3441,4599333.542,832.200,3.37485
15190,160,135,513434.3441,4599333.542,830.062,3.37963
15191,160,135,513434.3441,4599333.542,827.629,3.38946
15192,160,135,513434.3441,4599333.542,824.861,3.40419
15193,160,135,513434.3441,4599333.542,821.711,3.41969
15194,160,135,513434.3441,4599333.542,818.126,3.42978
15195,160,135,513434.3441,4599333.542,814.047,3.42978
15196,160,135,513434.3441,4599333.542,809.406,3.26538
15197,160,135,513434.3441,4599333.542,804.124,3.24103
15198,160,135,513434.3441,4599333.542,798.115,3.22406
15199,160,135,513434.3441,4599333.542,791.277,4.32121
15200,160,135,513434.3441,4599333.542,783.495,5.37805
15201,160,135,513464.8696,4599334.078,832.200,3.30101
15202,160,135,513464.8696,4599334.078,830.062,3.30725
15203,160,135,513464.8696,4599334.078,827.629,3.31963
15204,160,135,513464.8696,4599334.078,824.861,3.33684
15205,160,135,513464.8696,4599334.078,821.711,3.35306
15206,160,135,513464.8696,4599334.078,818.126,3.36280
15207,160,135,513464.8696,4599334.078,814.047,3.36315
15208,160,135,513464.8696,4599334.078,809.406,3.20437
15209,160,135,513464.8696,4599334.078,804.124,3.19622
15210,160,135,513464.8696,4599334.078,798.115,3.22366
15211,160,135,513464.8696,4599334.078,791.277,4.96354
15212,160,135,513464.8696,4599334.078,783.495,5.73496
15213,160,136,513495.4712,4599334.679,831.930,3.18470
15214,160,136,513495.4712,4599334.679,829.792,3.19130
15215,160,136,513495.4712,4599334.679,827.359,3.20275
15216,160,136,513495.4712,4599334.679,824.590,3.21406
15217,160,136,513495.4712,4599334.679,821.440,3.21808
15218,160,136,513495.4712,4599334.679,817.856,3.21044
15219,160,136,513495.4712,4599334.679,813.777,3.16252
15220,160,136,513495.4712,4599334.679,809.135,3.12281
15221,160,136,513495.4712,4599334.679,803.854,3.10234
15222,160,136,513495.4712,4599334.679,797.844,4.22054
15223,160,136,513495.4712,4599334.679,791.006,5.26269
15224,160,136,513495.4712,4599334.679,783.226,5.89908
15225,160,136,513527.1104,4599335.531,831.930,3.14888
15226,160,136,513527.1104,4599335.531,829.792,3.15700
15227,160,136,513527.1104,4599335.531,827.359,3.17178
15228,160,136,513527.1104,4599335.531,824.590,3.18718
15229,160,136,513527.1104,4599335.531,821.440,3.19663
15230,160,136,513527.1104,4599335.531,817.856,3.19663
15231,160,136,513527.1104,4599335.531,813.777,3.04357
15232,160,136,513527.1104,4599335.531,809.135,3.03543
15233,160,136,513527.1104,4599335.531,803.854,3.15188
15234,160,136,513527.1104,4599335.531,797.844,4.90897
15235,160,136,513527.1104,4599335.531,791.006,5.67367
15236,160,136,513559.6691,4599336.914,831.930,3.10459
15237,160,136,513559.6691,4599336.914,829.792,3.11706
15238,160,136,513559.6691,4599336.914,827.359,3.14156
15239,160,136,513559.6691,4599336.914,824.590,3.16463
15240,160,136,513559.6691,4599336.914,821.440,3.17639
15241,160,136,513559.6691,4599336.914,817.856,3.17513
15242,160,136,513559.6691,4599336.914,813.777,2.97400
15243,160,136,513559.6691,4599336.914,809.135,2.96269
15244,160,136,513559.6691,4599336.914,803.854,3.54009
15245,160,136,513559.6691,4599336.914,797.844,5.01595
15246,160,136,513559.6691,4599336.914,791.006,5.74684
15247,160,137,513592.7713,4599338.877,831.900,3.02578
15248,160,137,513592.7713,4599338.877,829.762,3.04500
15249,160,137,513592.7713,4599338.877,827.329,3.17805
15250,160,137,513592.7713,4599338.877,824.560,3.31054
15251,160,137,513592.7713,4599338.877,821.410,3.34251
15252,160,137,513592.7713,4599338.877,817.826,3.35096
15253,160,137,513592.7713,4599338.877,813.747,2.90362
15254,160,137,513592.7713,4599338.877,809.106,2.88926
15255,160,137,513592.7713,4599338.877,803.824,3.46699
15256,160,137,513592.7713,4599338.877,797.814,5.00596
15257,160,137,513592.7713,4599338.877,790.976,5.75226
15258,160,137,513625.4855,4599341.266,831.900,3.26347
15259,160,137,513625.4855,4599341.266,829.762,3.27714
15260,160,137,513625.4855,4599341.266,827.329,3.30615
15261,160,137,513625.4855,4599341.266,824.560,3.34003
15262,160,137,513625.4855,4599341.266,821.410,3.36072
15263,160,137,513625.4855,4599341.266,817.826,3.36695
15264,160,137,513625.4855,4599341.266,813.747,2.77134
15265,160,137,513625.4855,4599341.266,809.106,2.75938
15266,160,137,513625.4855,4599341.266,803.824,3.65222
15267,160,137,513625.4855,4599341.266,797.814,5.10169
15268,160,137,513625.4855,4599341.266,790.976,5.84006
15269,160,137,513657.5437,4599343.666,831.900,3.29250
15270,160,137,513657.5437,4599343.666,829.762,3.30798
15271,160,137,513657.5437,4599343.666,827.329,3.34109
15272,160,137,513657.5437,4599343.666,824.560,3.37314
15273,160,137,513657.5437,4599343.666,821.410,3.38676
15274,160,137,513657.5437,4599343.666,817.826,3.29435
15275,160,137,513657.5437,4599343.666,813.747,2.69733
15276,160,137,513657.5437,4599343.666,809.106,2.66931
15277,160,137,513657.5437,4599343.666,803.824,4.08193
15278,160,137,513657.5437,4599343.666,797.814,5.32933
15279,160,137,513657.5437,4599343.666,790.976,5.92826
15280,160,138,513689.5028,4599345.749,832.290,3.30505
15281,160,138,513689.5028,4599345.749,830.152,3.32179
15282,160,138,513689.5028,4599345.749,827.719,3.35515
15283,160,138,513689.5028,4599345.749,824.950,3.38642
15284,160,138,513689.5028,4599345.749,821.800,3.39920
15285,160,138,513689.5028,4599345.749,818.216,2.89977
15286,160,138,513689.5028,4599345.749,814.137,2.80033
15287,160,138,513689.5028,4599345.749,809.495,2.77134
15288,160,138,513689.5028,4599345.749,804.214,4.21302
15289,160,138,513689.5028,4599345.749,798.204,5.38128
15290,160,138,513689.5028,4599345.749,791.366,5.96538
15291,160,143,514248.7214,4599368.534,843.030,4.11202
15292,160,143,514248.7214,4599368.534,840.892,4.11022
15293,160,143,514248.7214,4599368.534,838.459,4.10561
15294,160,143,514248.7214,4599368.534,835.690,4.09684
15295,160,143,514248.7214,4599368.534,832.540,4.08177
15296,160,143,514248.7214,4599368.534,828.956,4.06217
15297,160,143,514248.7214,4599368.534,824.877,4.04042
15298,160,143,514248.7214,4599368.534,820.236,4.01854
15299,160,143,514248.7214,4599368.534,814.954,4.00077
15300,160,143,514248.7214,4599368.534,808.944,3.99065
15301,160,143,514248.7214,4599368.534,802.106,3.98898
15302,160,143,514248.7214,4599368.534,794.325,4.93735
15303,160,143,514248.7214,4599368.534,785.471,5.11500
15304,160,143,514248.7214,4599368.534,775.399,5.12158
15305,160,143,514248.7214,4599368.534,763.939,5.12515
15306,160,143,514248.7214,4599368.534,750.894,5.12396
15307,160,143,514248.7214,4599368.534,736.049,5.11919
15308,160,143,514248.7214,4599368.534,719.159,5.11259
15309,160,143,514248.7214,4599368.534,699.939,5.10837
15310,160,143,514248.7214,4599368.534,678.069,5.11018
15311,160,144,514282.6359,4599370.961,844.670,4.19840
15312,160,144,514282.6359,4599370.961,842.532,4.19087
15313,160,144,514282.6359,4599370.961,840.099,4.17516
15314,160,144,514282.6359,4599370.961,837.330,4.15135
15315,160,144,514282.6359,4599370.961,834.180,4.07022
15316,160,144,514282.6359,4599370.961,830.596,3.98806
15317,160,144,514282.6359,4599370.961,826.517,3.96462
15318,160,144,514282.6359,4599370.961,821.875,3.95412
15319,160,144,514282.6359,4599370.961,816.594,3.95527
15320,160,144,514282.6359,4599370.961,810.584,3.96462
15321,160,144,514282.6359,4599370.961,803.746,3.97687
15322,160,144,514282.6359,4599370.961,795.966,4.91192
15323,160,144,514282.6359,4599370.961,787.111,4.91486
15324,160,144,514282.6359,4599370.961,777.039,4.91339
15325,160,144,514282.6359,4599370.961,765.579,4.90971
15326,160,144,514282.6359,4599370.961,752.534,4.90527
15327,160,144,514282.6359,4599370.961,737.689,4.90527
15328,160,144,514282.6359,4599370.961,720.799,4.91265
15329,160,144,514282.6359,4599370.961,701.579,4.93303
15330,160,144,514282.6359,4599370.961,679.709,5.01860
15331,160,144,514315.4330,4599373.197,844.670,4.16107
15332,160,144,514315.4330,4599373.197,842.532,4.15340
15333,160,144,514315.4330,4599373.197,840.099,4.13740
15334,160,144,514315.4330,4599373.197,837.330,4.11169
15335,160,144,514315.4330,4599373.197,834.180,4.07125
15336,160,144,514315.4330,4599373.197,830.596,4.03724
15337,160,144,514315.4330,4599373.197,826.517,4.01764
15338,160,144,514315.4330,4599373.197,821.875,4.01024
15339,160,144,514315.4330,4599373.197,816.594,4.01241
15340,160,144,514315.4330,4599373.197,810.584,4.02159
15341,160,144,514315.4330,4599373.197,803.746,4.03477
15342,160,144,514315.4330,4599373.197,795.966,4.82911
15343,160,144,514315.4330,4599373.197,787.111,4.82831
15344,160,144,514315.4330,4599373.197,777.039,4.82350
15345,160,144,514315.4330,4599373.197,765.579,4.81543
15346,160,144,514315.4330,4599373.197,752.534,4.80484
15347,160,144,514315.4330,4599373.197,737.689,4.79662
15348,160,144,514315.4330,4599373.197,720.799,4.79331
15349,160,144,514315.4330,4599373.197,701.579,4.79827
15350,160,144,514315.4330,4599373.197,679.709,5.12812
15351,160,144,514347.2288,4599374.524,844.670,4.15732
15352,160,144,514347.2288,4599374.524,842.532,4.15057
15353,160,144,514347.2288,4599374.524,840.099,4.13677
15354,160,144,514347.2288,4599374.524,837.330,4.11562
15355,160,144,514347.2288,4599374.524,834.180,4.08950
15356,160,144,514347.2288,4599374.524,830.596,4.06629
15357,160,144,514347.2288,4599374.524,826.517,4.05231
15358,160,144,514347.2288,4599374.524,821.875,4.04900
15359,160,144,514347.2288,4599374.524,816.594,4.05543
15360,160,144,514347.2288,4599374.524,810.584,4.06834
15361,160,144,514347.2288,4599374.524,803.746,4.15528
15362,160,144,514347.2288,4599374.524,795.966,4.80074
15363,160,144,514347.2288,4599374.524,787.111,4.79827
15364,160,144,514347.2288,4599374.524,777.039,4.78832
15365,160,144,514347.2288,4599374.524,765.579,4.77068
15366,160,144,514347.2288,4599374.524,752.534,4.74840
15367,160,144,514347.2288,4599374.524,737.689,4.72916
15368,160,144,514347.2288,4599374.524,720.799,4.71671
15369,160,144,514347.2288,4599374.524,701.579,4.71402
15370,160,144,514347.2288,4599374.524,679.709,5.16593
15371,160,145,514378.9853,4599374.630,846.900,4.17516
15372,160,145,514378.9853,4599374.630,844.762,4.16930
15373,160,145,514378.9853,4599374.630,842.329,4.15763
15374,160,145,514378.9853,4599374.630,839.560,4.14075
15375,160,145,514378.9853,4599374.630,836.410,4.12164
15376,160,145,514378.9853,4599374.630,832.826,4.10561
15377,160,145,514378.9853,4599374.630,828.747,4.09701
15378,160,145,514378.9853,4599374.630,824.106,4.09767
15379,160,145,514378.9853,4599374.630,818.824,4.10743
15380,160,145,514378.9853,4599374.630,812.814,4.12309
15381,160,145,514378.9853,4599374.630,805.976,4.15716
15382,160,145,514378.9853,4599374.630,798.196,4.76644
15383,160,145,514378.9853,4599374.630,789.341,4.76388
15384,160,145,514378.9853,4599374.630,779.269,4.75445
15385,160,145,514378.9853,4599374.630,767.809,4.73795
15386,160,145,514378.9853,4599374.630,754.764,4.71850
15387,160,145,514378.9853,4599374.630,739.919,4.70230
15388,160,145,514378.9853,4599374.630,723.029,4.69318
15389,160,145,514378.9853,4599374.630,703.809,4.69318
15390,160,145,514378.9853,4599374.630,681.939,5.22950
15391,160,145,514411.7774,4599373.580,846.900,4.18859
15392,160,145,514411.7774,4599373.580,844.762,4.18358
15393,160,145,514411.7774,4599373.580,842.329,4.17362
15394,160,145,514411.7774,4599373.580,839.560,4.15966
15395,160,145,514411.7774,4599373.580,836.410,4.14425
